COMPLETE,STOREDGRAINS,SPECIES,AUTHOR,YEAR,TITLE,JOURNAL,DOI,ABSENT.PRESENT.APRD,LOCALITY,TRUE/FALSE.APPROXIMATE LOCATION,LONG,LAT,CHEM.IRAC,CHEM.GROUP,CHEM.ACTIVE,STRAIN.TEST,STRAIN.REF,RESISTANCE,SEVERITY,METHOD,LC50.Y,LC50.UNIT,RES.RATIO,VOL.LITERS,ng.PER.IND,SLOPE,SURV.PROP,LARVAE.DENSITY,CROP.DAMAGED.PERCENT,LIFESTAGE,COLLECT.YEAR,CROP,TEMP,NOTES,CHECK.POINT,STATE,MECHANISM,COMMON.ACTIVES,point_id,REGION
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton,Waite,1,MODERATE,RR,125.2,ppm,10.6,NA,NA,1.94,NA,NA,NA,3rd instar,2000,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,142,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton #1,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton #1,Waite,1,MODERATE,RR,128.8,ppm,15.1,NA,NA,1.73,NA,NA,NA,3rd instar,2001,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,143,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton #2,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton #2,Waite,1,MODERATE,RR,146.1,ppm,17.2,NA,NA,1.72,NA,NA,NA,3rd instar,2001,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,144,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton,Waite,1,LOW,RR,248.6,ppm,9.9,NA,NA,1.96,NA,NA,NA,3rd instar,2002,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,145,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton,Waite,1,MODERATE,RR,98.2,ppm,18.8,NA,NA,2.06,NA,NA,NA,3rd instar,2003,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,146,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton A,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton A,Waite,1,MODERATE,RR,140.4,ppm,12.6,NA,NA,1.93,NA,NA,NA,3rd instar,2004,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,147,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton B,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton B,Waite,1,MODERATE,RR,156.2,ppm,14,NA,NA,2.58,NA,NA,NA,3rd instar,2004,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,148,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton C,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton C,Waite,1,LOW,RR,71.4,ppm,6.4,NA,NA,1.51,NA,NA,NA,3rd instar,2004,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,149,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Geraldton D,TRUE,114.75,-27.8667,3A,"Pyrethroids, Pyrethrins",Permethrin,Geraldton D,Waite,1,LOW,RR,92.6,ppm,8.3,NA,NA,2.84,NA,NA,NA,3rd instar,2004,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,150,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Ballidu,TRUE,116.7667,-30.6,3A,"Pyrethroids, Pyrethrins",Permethrin,Ballidu,Waite,1,MODERATE,RR,200.2,ppm,15,NA,NA,1.51,NA,NA,NA,3rd instar,2001,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,151,Avon River Basin
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Mullewa,TRUE,115.5333,-28.5,3A,"Pyrethroids, Pyrethrins",Permethrin,Mullewa,Waite,1,LOW,RR,55.2,ppm,8.9,NA,NA,1.75,NA,NA,NA,3rd instar,2000,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,152,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,White Peak,TRUE,114.65,-28.6167,3A,"Pyrethroids, Pyrethrins",Permethrin,White Peak,Waite,1,MODERATE,RR,58.4,ppm,15.5,NA,NA,2.41,NA,NA,NA,3rd instar,2005,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,153,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Wongan Hills,TRUE,116.7167,-30.9,3A,"Pyrethroids, Pyrethrins",Permethrin,Wongan Hills,Waite,1,LOW,RR,39.1,ppm,5.1,NA,NA,1.58,NA,NA,NA,3rd instar,1999,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,154,Avon River Basin
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Wongan Hills,TRUE,116.7167,-30.9,3A,"Pyrethroids, Pyrethrins",Permethrin,Wongan Hills,Waite,1,MODERATE,RR,145.6,ppm,11.5,NA,NA,1.52,NA,NA,NA,3rd instar,2001,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,155,Avon River Basin
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Yuna,TRUE,115,-28.3333,3A,"Pyrethroids, Pyrethrins",Permethrin,Yuna,Waite,1,MODERATE,RR,272.2,ppm,28.5,NA,NA,2.1,NA,NA,NA,3rd instar,2003,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,156,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Yuna,TRUE,115,-28.3333,3A,"Pyrethroids, Pyrethrins",Permethrin,Yuna,Waite,1,LOW,RR,115.7,ppm,8.3,NA,NA,1.8,NA,NA,NA,3rd instar,2003,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,157,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Three Springs,TRUE,115.7833,-29.4,3A,"Pyrethroids, Pyrethrins",Permethrin,Three Springs,Waite,1,LOW,RR,41.7,ppm,9,NA,NA,1.24,NA,NA,NA,3rd instar,2004,Canola,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,158,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Curdie Vale,TRUE,142.8167,-38.5167,3A,"Pyrethroids, Pyrethrins",Permethrin,Curdie Vale,Waite,1,LOW,RR,39.3,ppm,6,NA,NA,1.17,NA,NA,NA,3rd instar,1999,Brassica vegetables,28,NA,2020_04_14,VIC,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,159,Corangamite
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Garvoc,TRUE,142.8333,-38.2833,3A,"Pyrethroids, Pyrethrins",Permethrin,Garvoc,Waite,1,LOW,RR,56.7,ppm,9.1,NA,NA,1.36,NA,NA,NA,3rd instar,2003,Brassica vegetables,28,NA,2020_04_14,VIC,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,160,Glenelg Hopkins
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Hamilton,TRUE,142.0333,-37.75,3A,"Pyrethroids, Pyrethrins",Permethrin,Hamilton,Waite,1,LOW,RR,41.4,ppm,6.6,NA,NA,1.63,NA,NA,NA,3rd instar,2003,Brassica vegetables,28,NA,2020_04_14,VIC,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,161,Glenelg Hopkins
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Forth,TRUE,146.25,-41.2,3A,"Pyrethroids, Pyrethrins",Permethrin,Forth,Waite,1,LOW,RR,70.6,ppm,5.6,NA,NA,1.79,NA,NA,NA,3rd instar,1995,Brassica vegetables,28,NA,2020_04_14,TAS,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,162,North West NRM Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Woolnorth,TRUE,144.7167,-40.65,3A,"Pyrethroids, Pyrethrins",Permethrin,Woolnorth,Waite,1,LOW,RR,43.6,ppm,5.1,NA,NA,1.25,NA,NA,NA,3rd instar,1999,Brassica vegetables,28,NA,2020_04_14,TAS,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,163,North West NRM Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Woolnorth,TRUE,144.7167,-40.65,3A,"Pyrethroids, Pyrethrins",Permethrin,Woolnorth,Waite,1,MODERATE,RR,67.7,ppm,17.3,NA,NA,1.91,NA,NA,NA,3rd instar,2000,Brassica vegetables,28,NA,2020_04_14,TAS,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,164,North West NRM Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Penguin,TRUE,146.0833,-41.0167,3A,"Pyrethroids, Pyrethrins",Permethrin,Penguin,Waite,1,LOW,RR,147.4,ppm,6.1,NA,NA,2.08,NA,NA,NA,3rd instar,2002,Brassica vegetables,28,NA,2020_04_14,TAS,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,165,NA
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Montagu,TRUE,144.95,-40.7833,3A,"Pyrethroids, Pyrethrins",Permethrin,Montagu,Waite,1,LOW,RR,82.4,ppm,5.6,NA,NA,2.17,NA,NA,NA,3rd instar,2003,Brassica vegetables,28,NA,2020_04_14,TAS,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,166,North West NRM Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Shoreham,TRUE,145.05,-38.4333,3A,"Pyrethroids, Pyrethrins",Permethrin,Shoreham,Waite,1,LOW,RR,110.4,ppm,5.5,NA,NA,1.67,NA,NA,NA,3rd instar,2002,Brassicaceous weeds,28,NA,2020_04_14,VIC,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,167,Port Phillip and Western Port
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Garvoc,TRUE,142.8333,-38.2833,3A,"Pyrethroids, Pyrethrins",Permethrin,Garvoc,Waite,1,MODERATE,RR,89.5,ppm,11.2,NA,NA,1.7,NA,NA,NA,3rd instar,2003,Brassicaceous weeds,28,NA,2020_04_14,VIC,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,168,Glenelg Hopkins
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Balingup,TRUE,115.9833,-33.7833,3A,"Pyrethroids, Pyrethrins",Permethrin,Balingup,Waite,1,LOW,RR,55.8,ppm,6.9,NA,NA,1.12,NA,NA,NA,3rd instar,1999,Brassicaceous weeds,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,169,South West Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Bunbury,TRUE,115.6333,-33.3333,3A,"Pyrethroids, Pyrethrins",Permethrin,Bunbury,Waite,1,LOW,RR,111.4,ppm,6.6,NA,NA,1.99,NA,NA,NA,3rd instar,1999,Brassicaceous weeds,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,170,South West Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Deadmanâ€™s Gully,TRUE,116.0333,-34.2,3A,"Pyrethroids, Pyrethrins",Permethrin,Deadmanâ€™s Gully,Waite,1,LOW,RR,82.9,ppm,6.9,NA,NA,1.49,NA,NA,NA,3rd instar,1999,Brassicaceous weeds,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,171,South West Region
NA,FALSE,Plutella xylostella,Endersby,2008,The effects of local selection versus dispersal on insecticide resistance patterns: Longitudinal evidence from diamondback moth (Plutella xylostella (Lepidoptera: Plutellidae)) in Australia evolving resistance to pyrethroids,Bulletin of Entomological Research,10.1017/S0007485307005494,0,Walkaway,TRUE,114.8,-28.9333,3A,"Pyrethroids, Pyrethrins",Permethrin,Walkaway,Waite,1,MODERATE,RR,117.5,ppm,12.3,NA,NA,1.8,NA,NA,NA,3rd instar,2003,Brassicaceous weeds,28,NA,2020_04_14,WA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,172,Northern Agricultural Region
NA,FALSE,Plutella xylostella,Eziah,2008,"Susceptibility of four field populations of the diamondback moth Plutella xylostella L. (Lepidoptera: Yponomeutidae) to six insecticides in the Sydney region, New South Wales, Australia",Australian Journal of Entomology,10.1111/j.1440-6055.2008.00668.x,1,University of Sydney,TRUE,151.1911,-33.8914,1B,Organophosphates,Methamidophos,DaC,HaC,1,MODERATE,RR,0.837,Î¼g AI/larva,12.1,NA,NA,1.99,NA,NA,NA,3rd instar,2003,Cabbage,23,NA,2020_04_14,NSW,NA,Chlorpyrifos; Dimethoate; Acephate,173,Greater Sydney
NA,FALSE,Plutella xylostella,Eziah,2008,"Susceptibility of four field populations of the diamondback moth Plutella xylostella L. (Lepidoptera: Yponomeutidae) to six insecticides in the Sydney region, New South Wales, Australia",Australian Journal of Entomology,10.1111/j.1440-6055.2008.00668.x,1,Castlereagh,TRUE,150.6761,-33.6728,1B,Organophosphates,Methamidophos,CrC,HaC,1,MODERATE,RR,1.458,Î¼g AI/larva,21.2,NA,NA,3.06,NA,NA,NA,3rd instar,2003,Cabbage + Cauliflower,23,NA,2020_04_14,NSW,NA,Chlorpyrifos; Dimethoate; Acephate,174,Greater Sydney
NA,FALSE,Plutella xylostella,Eziah,2008,"Susceptibility of four field populations of the diamondback moth Plutella xylostella L. (Lepidoptera: Yponomeutidae) to six insecticides in the Sydney region, New South Wales, Australia",Australian Journal of Entomology,10.1111/j.1440-6055.2008.00668.x,1,Yaramundi,TRUE,150.7206,-33.5944,1B,Organophosphates,Methamidophos,YaC,HaC,1,MODERATE,RR,1.019,Î¼g AI/larva,14.8,NA,NA,2.22,NA,NA,NA,3rd instar,2003,Cabbage + Cauliflower,23,NA,2020_04_14,NSW,NA,Chlorpyrifos; Dimethoate; Acephate,175,Greater Sydney
